Progress,duration,RecordedDate,id,consent_1,consent_2,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status,ethnicity
100,480s (~8 minutes),2022-11-08 18:21:49,602f3f4b63f201c29e4a09e6,1,NA,Nature is anywhere that the “outdoors” is. Somewhere with more plant life than buildings.,7,7,7,6,6,7,6,1,4,3,7,7,7,7,6,7,7,6,6,6,5,3,7,4,4,5,6,6,4,6,4,4,6,5,4,5,4,3,7,4,6,3,6,6,2,6,4,5,4,6,6,5,6,4,5,5,6,5,7,2,1,4,4,29,male,non-binary,NA,7,7,7,1,3,602f3f4b63f201c29e4a09e6,3,636b0cd691644c9a85d3e29c,APPROVED,2022-11-09T02:13:44Z,2022-11-09T02:21:51Z,2022-11-09T02:21:52Z,2022-11-09T02:21:52Z,487,C1L9K35F,934,29,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Mixed
100,325s (~5.42 minutes),2022-11-08 18:22:02,6294bc3eec2ddf53f2dc9316,1,NA,Nature is the collection of all things that are not created by humans.,3,3,5,3,5,5,5,5,5,5,5,5,3,6,3,3,6,6,6,3,5,3,5,5,5,5,5,6,3,5,3,5,5,5,6,6,3,5,5,3,5,3,3,6,2,4,2,3,2,2,1,2,3,2,2,2,2,2,3,2,1,4,4,36,male,man,NA,5,5,5,1,3,6294bc3eec2ddf53f2dc9316,3,636b0d81b1b94c6d84f34df0,APPROVED,2022-11-09T02:16:33Z,2022-11-09T02:22:06Z,2022-11-09T02:22:06Z,2022-11-09T02:22:06Z,333,C1L9K35F,940,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),White
100,405s (~6.75 minutes),2022-11-08 18:22:07,6361756f56d362fe1519fd18,1,NA,The area and phenomena that exists without intervention of mankind,5,5,4,2,6,4,5,6,4,3,3,5,3,4,3,5,6,7,7,4,4,3,6,4,7,6,7,6,7,6,3,7,5,5,4,7,6,5,6,7,5,1,4,6,3,6,5,6,4,2,2,4,6,3,3,4,3,3,2,3,1,4,4,26,male,man,NA,7,7,7,1,3,6361756f56d362fe1519fd18,3,636b0d2e4bce65ba3a3eb746,APPROVED,2022-11-09T02:15:20Z,2022-11-09T02:22:09Z,2022-11-09T02:22:10Z,2022-11-09T02:22:10Z,410,C1L9K35F,62,26,Male,White,United States,United States,United States,English,No,DATA_EXPIRED,White
100,416s (~6.93 minutes),2022-11-08 18:22:08,5b2870cf7f78160001465bf9,1,NA,"I would define ""nature"" as the environment established by a variety of organic processes that are innate to the world.",6,5,6,4,5,5,5,7,4,5,6,6,2,3,2,7,3,6,6,1,3,3,5,1,1,6,6,5,7,5,3,6,6,5,7,6,6,5,6,4,5,1,3,6,5,6,4,6,5,3,1,1,7,2,4,5,6,4,2,3,1,4,4,26,female,woman,NA,7,7,7,1,3,5b2870cf7f78160001465bf9,3,636b0d28e10da57910bf5c15,APPROVED,2022-11-09T02:15:08Z,2022-11-09T02:22:13Z,2022-11-09T02:22:14Z,2022-11-09T02:22:13Z,425,C1L9K35F,1578,26,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,205s (~3.42 minutes),2022-11-08 18:22:09,63150b2e1cfa995c03244696,1,NA,Nature is the wider space that all beings exist in,4,3,3,4,3,4,4,1,5,3,3,3,4,4,4,4,5,4,5,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,4,3,5,2,3,2,1,7,5,4,4,4,4,5,3,1,3,3,28,no_answer,NA,NA,4,4,4,1,3,63150b2e1cfa995c03244696,3,636b0dfd501bd64ec52632b1,APPROVED,2022-11-09T02:18:41Z,2022-11-09T02:22:11Z,2022-11-09T02:22:16Z,2022-11-09T02:22:11Z,210,C1L9K35F,321,29,Male,Asian,United States,United States,United States,Chinese,No,Full-Time,Asian
100,478s (~7.97 minutes),2022-11-08 18:22:09,62e0532289a4e5d9fedadde1,1,NA,"Nature is plants, animals, the ocean, the entire natural Earth.",5,4,6,4,3,3,3,5,4,2,5,6,5,2,2,4,6,7,7,7,3,3,6,2,2,7,5,2,6,4,2,5,6,5,6,6,2,2,5,4,6,1,5,6,7,6,5,6,1,1,1,1,3,6,6,3,5,6,2,1,1,2,3,40,male,man,NA,5,5,2,1,3,62e0532289a4e5d9fedadde1,3,636b0ceecf6a85e2b8791e0e,APPROVED,2022-11-09T02:14:08Z,2022-11-09T02:22:11Z,2022-11-09T02:22:11Z,2022-11-09T02:22:11Z,483,C1L9K35F,606,40,Male,White,United States,United States,United States,English,No,Part-Time,White
100,375s (~6.25 minutes),2022-11-08 18:22:10,633f46f05bc4c6198322424a,1,NA,"Nature is anything that is not manmade, including both the environment and also living things in the environment other than humans.",4,4,4,3,3,3,3,6,3,3,4,5,1,4,3,6,4,6,6,2,2,3,5,6,5,6,6,5,7,7,3,6,5,3,5,4,2,2,5,3,5,1,3,6,4,6,2,4,1,3,2,2,4,2,3,2,2,3,3,2,1,3,3,34,male,man,NA,6,6,6,1,3,633f46f05bc4c6198322424a,3,636b0d54f2d1d346a7d5baa0,APPROVED,2022-11-09T02:15:51Z,2022-11-09T02:22:14Z,2022-11-09T02:22:15Z,2022-11-09T02:22:15Z,384,C1L9K35F,204,34,Male,Asian,China,United States,United States,English,No,Full-Time,Asian
100,1304s (~21.73 minutes),2022-11-08 18:22:10,594a964c215cbd000146de75,1,NA,"Animals, plants, the atmosphere, and ecosystems outside of human intervention.",4,2,4,3,4,3,4,6,6,5,3,4,3,4,3,4,3,4,5,3,4,3,4,2,6,5,5,5,7,7,3,7,4,4,2,6,4,2,6,4,3,3,4,6,4,2,2,4,2,2,5,5,6,4,4,5,4,3,3,4,1,4,4,33,female,woman,NA,7,7,7,1,3,594a964c215cbd000146de75,3,636b09b4f09e51dad5a39896,APPROVED,2022-11-09T02:00:23Z,2022-11-09T02:22:13Z,2022-11-09T02:22:13Z,2022-11-09T02:22:13Z,1310,C1L9K35F,2312,33,Female,Mixed,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Mixed
100,337s (~5.62 minutes),2022-11-08 18:22:11,6312c2f010f0a0e6252ddaf3,1,NA,"The natural environment. Forests, rivers, oceans, beaches.",4,1,5,2,3,4,4,7,5,5,3,4,1,6,2,2,2,6,5,3,5,3,5,5,6,4,7,3,7,3,6,6,4,4,7,7,3,3,5,2,5,3,3,6,3,5,1,1,1,4,1,6,4,4,4,1,3,1,1,1,1,3,3,30,male,man,NA,6,5,6,1,3,6312c2f010f0a0e6252ddaf3,3,636b0d7d9895ae88ab982f26,APPROVED,2022-11-09T02:16:29Z,2022-11-09T02:22:14Z,2022-11-09T02:22:14Z,2022-11-09T02:22:14Z,346,C1L9K35F,329,30,Male,White,United States,United States,United States,English,No,Full-Time,White
100,611s (~10.18 minutes),2022-11-08 18:22:24,5a9262251eda410001360b2c,1,NA,"Nature is God's creation, unspoiled by humans. It's organic, and can be anything from the dirt in the ground to plants, animals, the sky, stars, moon, etc.",6,6,7,4,4,2,5,5,2,7,6,7,1,1,1,4,4,6,3,1,1,3,7,4,6,7,7,5,7,7,1,7,6,7,4,5,3,6,7,1,7,1,1,6,1,2,3,4,1,1,4,7,7,7,7,7,7,7,2,4,1,2,2,39,female,woman,NA,2,3,1,1,3,5a9262251eda410001360b2c,3,636b0c7716db3bf6d33dd741,APPROVED,2022-11-09T02:12:09Z,2022-11-09T02:22:31Z,2022-11-09T02:22:32Z,2022-11-09T02:22:31Z,623,C1L9K35F,3318,39,Female,Mixed,United States,United States,United States,English,No,Part-Time,Mixed
100,1190s (~19.83 minutes),2022-11-08 18:22:25,62f199e12df0d5ba2fabe9f6,1,NA,The great outdoors surrounded by beauty of gods creation,7,7,7,4,6,2,5,3,2,4,6,7,7,7,7,5,6,7,7,7,4,3,7,1,5,7,3,5,7,4,2,7,6,2,4,7,4,1,7,6,7,4,6,6,1,4,3,2,4,6,1,4,7,3,4,6,2,1,6,4,1,3,4,25,male,man,NA,5,5,5,2,3,62f199e12df0d5ba2fabe9f6,3,636b0a347be9aa098b1b8445,APPROVED,2022-11-09T02:02:31Z,2022-11-09T02:22:28Z,2022-11-09T02:22:28Z,2022-11-09T02:22:28Z,1197,C1L9K35F,244,25,Male,White,United States,United States,United States,English,No,Full-Time,White
100,412s (~6.87 minutes),2022-11-08 18:22:34,62951620b89e0ab0b347cfa1,1,NA,Nature refers to the living things and organisms around us,6,4,5,5,5,4,5,3,4,7,4,5,6,5,6,6,5,7,7,7,6,3,5,3,5,6,5,7,7,6,4,6,4,2,5,5,6,1,4,5,5,2,4,6,6,4,4,4,2,2,2,5,4,2,5,5,6,4,3,3,1,4,4,23,female,woman,NA,6,5,6,1,3,62951620b89e0ab0b347cfa1,3,636b0d463176127a8b50059b,APPROVED,2022-11-09T02:15:37Z,2022-11-09T02:22:36Z,2022-11-09T02:22:36Z,2022-11-09T02:22:36Z,419,C1L9K35F,135,23,Female,White,United States,United States,United States,English,No,Full-Time,White
100,476s (~7.93 minutes),2022-11-08 18:22:36,5fbcf824b9e08c000bbd9d83,1,NA,Art,7,4,7,7,4,3,4,7,7,3,7,7,7,7,7,7,7,7,7,7,7,3,7,3,7,7,7,7,7,7,7,7,7,7,7,7,7,3,7,7,7,4,7,6,5,7,2,7,3,7,7,7,4,7,7,7,7,7,7,7,1,4,4,35,female,woman,NA,1,1,1,1,3,5fbcf824b9e08c000bbd9d83,3,636b0d01537bb3997b222d4d,APPROVED,2022-11-09T02:14:36Z,2022-11-09T02:22:39Z,2022-11-09T02:22:40Z,2022-11-09T02:22:40Z,483,C1L9K35F,303,35,Female,Mixed,United States,United States,United States,English,Yes,Full-Time,Mixed
100,395s (~6.58 minutes),2022-11-08 18:22:47,62827483ae4c6af3f0af9bce,1,NA,"I define nature as the outside world. Areas of trees, and forests, and things like that.",6,2,4,2,4,3,3,5,7,4,5,6,2,7,2,4,7,7,6,6,4,3,7,1,4,7,5,5,7,7,6,7,5,6,6,7,5,1,5,6,7,1,7,6,7,2,4,3,3,3,2,7,7,2,5,7,7,7,6,4,1,3,4,24,male,man,NA,4,3,5,1,3,62827483ae4c6af3f0af9bce,3,636b0d60fbeda46329cb76f8,APPROVED,2022-11-09T02:16:05Z,2022-11-09T02:22:49Z,2022-11-09T02:22:50Z,2022-11-09T02:22:50Z,405,C1L9K35F,468,24,Male,White,United States,United States,United States,English,No,Other,White
100,330s (~5.5 minutes),2022-11-08 18:22:50,636547c2b26e5248a9d03c01,1,NA,Anything on this earth that requires oxygen to live,5,2,5,4,4,1,5,2,6,4,4,5,6,7,4,4,6,7,6,6,6,3,2,1,1,7,1,1,2,1,1,4,5,7,7,5,1,1,7,5,7,1,1,6,4,3,5,3,1,4,1,3,5,7,5,4,4,4,1,4,1,3,3,39,male,man,NA,5,5,5,1,3,636547c2b26e5248a9d03c01,3,636b0da8a7686d0a47b7082c,APPROVED,2022-11-09T02:17:17Z,2022-11-09T02:22:52Z,2022-11-09T02:22:55Z,2022-11-09T02:22:53Z,336,C1L9K35F,34,39,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED,Black
100,316s (~5.27 minutes),2022-11-08 18:22:51,6168a6cdc303371392b9d9c8,1,NA,Nature is something that is natural and requires living aspects that is not human life,4,3,4,1,3,6,4,3,5,4,4,7,4,4,5,6,3,3,4,4,3,3,3,3,3,3,5,3,5,2,3,5,5,5,5,4,5,5,4,3,2,3,3,6,3,2,2,3,2,3,1,2,2,3,5,4,2,3,3,2,1,2,2,24,male,man,NA,2,1,3,2,3,6168a6cdc303371392b9d9c8,3,636b0dba184023ca948eb775,APPROVED,2022-11-09T02:17:32Z,2022-11-09T02:22:54Z,2022-11-09T02:22:59Z,2022-11-09T02:22:54Z,322,C1L9K35F,2211,24,Male,White,United States,United States,United States,English,No,Full-Time,White
100,732s (~12.2 minutes),2022-11-08 18:22:52,616c9115b3a3d2f885822a57,1,NA,Nature is everything contained in the physical world and all of its associated workings.,3,1,4,2,4,3,3,5,3,5,2,3,2,6,3,4,6,6,5,4,3,3,3,1,3,4,5,4,7,5,3,5,3,2,4,6,3,1,5,6,6,2,3,6,3,2,2,2,5,2,1,3,4,3,1,3,4,4,4,2,1,3,3,36,male,man,NA,6,5,7,1,3,616c9115b3a3d2f885822a57,3,636b0c123dd95ebc2995e3ff,APPROVED,2022-11-09T02:10:31Z,2022-11-09T02:22:57Z,2022-11-09T02:22:57Z,2022-11-09T02:22:57Z,746,C1L9K35F,2072,36,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,515s (~8.58 minutes),2022-11-08 18:23:00,631391a8bd6c211d074ef5f6,1,NA,The living things that comprise our plant regardless of human development or interaction.,5,3,4,3,4,5,4,6,3,3,4,2,5,6,4,5,7,7,5,7,6,3,4,1,1,3,2,6,5,2,1,4,3,4,5,5,2,4,7,4,5,1,6,6,4,3,3,3,1,6,1,2,6,1,3,3,4,4,1,6,1,4,4,40,male,man,NA,7,7,7,1,3,631391a8bd6c211d074ef5f6,3,636b0cf8d1900441b650055e,APPROVED,2022-11-09T02:14:20Z,2022-11-09T02:23:03Z,2022-11-09T02:23:04Z,2022-11-09T02:23:04Z,524,C1L9K35F,217,40,Male,White,United States,United States,United States,English,No,Full-Time,White
100,549s (~9.15 minutes),2022-11-08 18:23:12,6285706b066c6502c413e9a3,1,NA,"Hmm...to me, nature is anything that grows or is created without any human involvement.",2,2,3,1,3,1,2,5,4,5,2,2,3,4,3,2,5,3,6,2,4,3,4,2,5,6,4,3,6,7,3,6,1,3,3,5,2,2,4,3,4,1,1,6,2,2,3,2,3,2,3,6,3,4,4,6,5,6,3,1,1,3,4,26,female,woman,NA,4,4,6,1,3,6285706b066c6502c413e9a3,3,636b0ccc7484fd3d05670987,APPROVED,2022-11-09T02:13:37Z,2022-11-09T02:23:16Z,2022-11-09T02:23:17Z,2022-11-09T02:23:17Z,580,C1L9K35F,44,26,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking),White
100,292s (~4.87 minutes),2022-11-08 18:23:31,55bd8669fdf99b5bfc7d4cfc,1,NA,"Trees, plants and animals",5,4,6,5,5,5,5,3,4,4,5,5,6,4,5,5,5,7,5,5,5,3,5,5,4,6,3,4,7,4,4,5,6,4,5,7,4,2,6,4,4,4,5,6,6,5,4,4,4,4,4,5,4,5,7,4,6,5,5,5,1,3,3,29,male,man,NA,4,4,4,1,3,55bd8669fdf99b5bfc7d4cfc,3,636b0d6eaa8c8398d9b2e56e,APPROVED,2022-11-09T02:16:16Z,2022-11-09T02:23:34Z,2022-11-09T02:23:34Z,2022-11-09T02:23:34Z,438,C1L9K35F,3295,28,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,Black
100,279s (~4.65 minutes),2022-11-08 18:23:36,5b3011a8c6d7d20001143ab5,1,NA,Nature is like plants and animals and non-industrial aspects of society like forests or beachs,5,5,5,6,5,6,5,3,3,6,5,5,5,5,4,6,7,5,5,5,6,3,5,6,4,5,4,5,5,6,4,4,4,2,4,6,5,6,5,5,5,5,6,6,6,5,5,5,6,5,5,5,4,7,6,6,5,6,6,5,1,3,4,25,male,man,NA,6,5,6,1,3,5b3011a8c6d7d20001143ab5,3,636b0e0dfdc8832315535d3b,APPROVED,2022-11-09T02:18:55Z,2022-11-09T02:23:38Z,2022-11-09T02:23:39Z,2022-11-09T02:23:39Z,284,C1L9K35F,472,25,Male,Asian,United States,United States,United States,Vietnamese,No,Full-Time,Asian
100,530s (~8.83 minutes),2022-11-08 18:23:38,60fce861ff1729d65780f19c,1,NA,"Trees, grass, plants, and animals are all apart of nature.",1,1,1,1,1,1,1,7,6,2,1,2,1,2,1,1,1,6,2,1,2,3,5,4,4,5,6,4,7,7,3,7,2,5,3,4,2,1,2,1,5,1,1,6,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,2,2,21,female,woman,NA,6,6,6,1,3,60fce861ff1729d65780f19c,3,636b0c71b80cc766f33dd6e6,APPROVED,2022-11-09T02:14:45Z,2022-11-09T02:23:41Z,2022-11-09T02:23:41Z,2022-11-09T02:23:41Z,537,C1L9K35F,296,21,Female,Other,United States,United States,United States,Spanish,Yes,Other,Other
100,608s (~10.13 minutes),2022-11-08 18:23:51,607a7b7d300ce256f51706bd,1,NA,Life itself in an environment.,7,5,7,6,7,6,7,4,4,4,7,6,5,7,7,6,7,7,7,7,7,3,7,3,7,7,7,7,7,7,7,7,7,7,7,7,4,4,6,6,7,1,6,6,5,4,4,5,3,5,5,2,4,4,3,4,5,4,7,5,1,4,4,34,male,man,NA,6,4,6,1,3,607a7b7d300ce256f51706bd,3,636b0bb0fbeda46329cb76e6,APPROVED,2022-11-09T02:13:00Z,2022-11-09T02:23:57Z,2022-11-09T02:23:58Z,2022-11-09T02:23:58Z,658,C1L9K35F,815,36,Male,Other,United States,United States,United States,English,Yes,Full-Time,Other
100,752s (~12.53 minutes),2022-11-08 18:23:55,6297e57754443abe6f0219f9,1,NA,A nature is something that come natural. Despite trying to change it stays the same,6,5,6,5,6,5,5,6,5,2,6,6,6,5,5,5,6,5,6,6,7,3,6,5,5,5,5,6,6,7,3,5,5,6,5,5,5,3,5,5,5,3,5,6,4,5,5,5,2,6,3,5,3,6,4,5,5,5,5,5,1,4,4,32,male,man,NA,6,6,6,1,3,6297e57754443abe6f0219f9,3,636b0c3f8f5260d184b54ef6,APPROVED,2022-11-09T02:11:14Z,2022-11-09T02:23:58Z,2022-11-09T02:23:59Z,2022-11-09T02:23:59Z,765,C1L9K35F,337,32,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking),White
100,599s (~9.98 minutes),2022-11-08 18:23:55,5c7135f1bd8e00000172fdf5,1,NA,What grows without human interference.,6,5,4,5,5,2,5,7,6,1,1,5,5,1,5,3,4,6,7,5,4,3,2,2,5,7,3,4,7,7,1,1,3,3,1,6,7,1,6,1,6,1,4,6,6,3,1,2,3,5,6,7,7,3,5,3,7,2,6,2,1,3,3,38,male,man,NA,4,3,5,1,3,5c7135f1bd8e00000172fdf5,3,636b0cdf7b69885baab54f04,APPROVED,2022-11-09T02:13:53Z,2022-11-09T02:23:57Z,2022-11-09T02:24:03Z,2022-11-09T02:23:58Z,605,C1L9K35F,2342,38,Male,White,United States,United States,United States,English,Yes,Full-Time,White
100,386s (~6.43 minutes),2022-11-08 18:23:57,60fce68245a71b6cf578c52d,1,NA,"Wild trees, all green with brown, animals in the loose and bugs everywhere",6,5,5,5,5,6,6,1,4,5,5,6,5,7,4,4,7,5,5,5,1,3,4,1,2,7,4,5,7,7,4,7,5,2,5,7,6,4,6,4,6,1,4,6,5,5,4,4,1,3,2,1,6,6,5,5,6,5,5,5,1,3,4,29,female,woman,NA,5,5,5,1,3,60fce68245a71b6cf578c52d,3,636b0db437bdbb9e4e535d23,APPROVED,2022-11-09T02:17:27Z,2022-11-09T02:24:00Z,2022-11-09T02:24:01Z,2022-11-09T02:24:01Z,394,C1L9K35F,1535,29,Female,Other,United States,United States,United States,Spanish,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",Other
100,359s (~5.98 minutes),2022-11-08 18:24:04,5bd3b427860b840001db944c,1,NA,"biological life, the planet, the cosmos.",4,4,4,4,4,4,4,4,4,1,4,4,5,4,4,4,4,4,7,4,4,3,4,4,4,4,4,4,7,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,5,6,6,4,4,1,1,7,5,6,2,5,6,2,6,1,4,4,38,male,man,NA,6,6,6,2,2,5bd3b427860b840001db944c,2,636b0dd670940b564ef34df7,APPROVED,2022-11-09T02:18:01Z,2022-11-09T02:24:07Z,2022-11-09T02:24:07Z,2022-11-09T02:24:07Z,367,C1L9K35F,252,38,Male,White,United States,United States,United States,English,Yes,Unemployed (and job seeking),White
100,311s (~5.18 minutes),2022-11-08 18:24:06,610fcc83d807d9888854f0a8,1,NA,"the outdoors, the environment, the ecosystem",6,6,6,6,6,5,6,7,6,2,6,6,2,5,6,6,6,7,6,6,5,3,7,7,5,7,6,7,7,6,3,7,6,4,6,7,7,1,7,7,7,1,6,6,4,6,4,6,5,5,7,5,7,7,7,7,6,6,3,4,1,4,4,37,male,man,NA,7,7,7,1,3,610fcc83d807d9888854f0a8,3,636b0e0a6a2e125f03982f53,APPROVED,2022-11-09T02:18:52Z,2022-11-09T02:24:08Z,2022-11-09T02:24:09Z,2022-11-09T02:24:08Z,317,C1L9K35F,515,37,Male,White,United States,United States,United States,English,No,Full-Time,White
100,1135s (~18.92 minutes),2022-11-08 18:24:07,5a4f6c4b5f741700018a79a8,1,NA,Nature is what we find growing someplace after a million years have passed.,6,4,6,4,6,4,6,6,5,6,7,3,7,5,7,6,7,7,7,6,6,3,6,2,6,4,3,6,7,7,6,7,7,2,7,7,6,4,5,6,6,5,6,6,6,7,2,2,6,2,2,4,7,4,5,6,4,4,7,2,1,1,2,29,male,man,NA,5,5,5,1,3,5a4f6c4b5f741700018a79a8,3,636b0ad2f21ec1780176e258,APPROVED,2022-11-09T02:05:09Z,2022-11-09T02:24:11Z,2022-11-09T02:24:14Z,2022-11-09T02:24:11Z,1142,C1L9K35F,1916,29,Male,Other,Mexico,United States,United States,Spanish,No,DATA_EXPIRED,Other
100,268s (~4.47 minutes),2022-11-08 18:24:09,611844d4991f934439fb1c09,1,NA,"anything having to do with the outside, whether it grows there or lives there.",7,6,7,6,5,6,5,6,6,7,4,4,7,7,4,6,7,7,7,7,7,3,7,5,5,7,5,6,6,7,4,6,6,4,5,7,6,5,7,5,6,6,6,6,4,5,3,3,3,7,3,3,4,4,5,6,4,3,5,6,1,4,4,28,female,woman,NA,7,7,7,1,3,611844d4991f934439fb1c09,3,636b0e398f5260d184b54f13,APPROVED,2022-11-09T02:19:39Z,2022-11-09T02:24:11Z,2022-11-09T02:24:17Z,2022-11-09T02:24:12Z,273,C1L9K35F,353,28,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED,White
100,1962s (~32.7 minutes),2022-11-08 18:24:10,63268e60fbfb9c73671faa37,1,NA,"Nature is the natural world. Whatever can be found outside, whether that be certain chemicals, animals, plants, or other wildlife, that is nature.",5,1,3,2,7,5,6,6,5,7,5,4,3,3,3,5,2,5,7,2,6,3,7,6,6,7,3,7,4,6,5,1,6,3,6,6,3,1,6,5,5,7,2,6,3,4,6,2,1,1,1,7,7,4,2,1,5,4,2,6,1,4,4,19,male,man,NA,7,7,6,1,3,63268e60fbfb9c73671faa37,3,636b079dfb05cf44d92632b9,APPROVED,2022-11-09T01:51:25Z,2022-11-09T02:24:12Z,2022-11-09T02:24:18Z,2022-11-09T02:24:12Z,1967,C1L9K35F,266,19,Male,Asian,United States,United States,United States,English,Yes,Other,Asian
100,554s (~9.23 minutes),2022-11-08 18:24:14,60fd59f6cc960b2becbac308,1,NA,Nature is the great outdoors. It’s things that are natural without human alteration it’s trees and plants and grass and dirt. Nature is the earth.,6,3,6,4,4,2,4,6,5,4,5,4,4,2,4,4,5,5,6,3,5,3,5,1,2,6,6,6,2,5,1,2,6,3,2,6,2,1,5,2,6,1,2,6,2,4,5,2,1,3,1,2,2,5,6,2,3,3,2,5,1,2,3,33,female,woman,NA,5,5,6,1,3,60fd59f6cc960b2becbac308,3,636b0d1a0a2dc35df33dd6fa,APPROVED,2022-11-09T02:14:53Z,2022-11-09T02:24:17Z,2022-11-09T02:24:22Z,2022-11-09T02:24:17Z,564,C1L9K35F,202,33,Female,White,United States,United States,United States,English,No,Full-Time,White
100,1733s (~28.88 minutes),2022-11-08 18:24:15,63457059f383e9fd48fc3e90,1,NA,objects created by reality,7,7,7,7,7,7,7,5,1,1,7,7,7,7,7,7,7,7,7,7,7,3,7,5,7,7,7,7,7,7,7,7,7,4,4,7,2,7,7,7,7,7,7,6,4,4,4,4,1,2,2,4,7,4,4,4,4,4,7,7,1,4,4,29,male,man,NA,4,1,7,1,3,63457059f383e9fd48fc3e90,3,636b088407c4b1a5f87040f8,APPROVED,2022-11-09T01:55:16Z,2022-11-09T02:24:20Z,2022-11-09T02:24:20Z,2022-11-09T02:24:20Z,1744,C1L9K35F,145,29,Male,Mixed,United States,United States,United States,English,No,DATA_EXPIRED,Mixed
100,404s (~6.73 minutes),2022-11-08 18:24:25,5e70bf61017e070009a8a738,1,NA,Things that keep our ecosystem going,6,5,6,3,3,3,4,6,5,2,4,7,5,7,4,5,5,7,6,5,6,3,5,3,6,7,7,7,7,7,2,7,4,7,7,7,4,2,5,4,5,7,4,6,2,6,3,4,3,6,5,7,2,5,4,4,6,4,5,4,1,3,4,24,female,woman,NA,5,5,5,1,3,5e70bf61017e070009a8a738,3,636b0dbe60078fde718d93de,APPROVED,2022-11-09T02:17:37Z,2022-11-09T02:24:28Z,2022-11-09T02:24:30Z,2022-11-09T02:24:29Z,412,C1L9K35F,1970,24,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)",White
100,659s (~10.98 minutes),2022-11-08 18:24:27,63653dbe8dbfd3f17f202920,1,NA,Nature is the beauty of the Earth. It's made up of all the plants and animals that grew from nothing to become something amazing and unique.,5,6,6,3,5,5,4,6,7,1,5,6,2,7,1,5,6,7,7,5,6,3,3,7,7,6,7,6,7,7,7,7,5,7,7,3,2,2,7,3,6,2,2,6,6,6,5,6,1,2,2,5,3,2,5,2,3,5,6,7,1,4,4,20,male,man,NA,5,6,7,1,3,63653dbe8dbfd3f17f202920,3,636b0cc2d413e06563a3986d,APPROVED,2022-11-09T02:13:24Z,2022-11-09T02:24:29Z,2022-11-09T02:24:34Z,2022-11-09T02:24:29Z,665,C1L9K35F,18,20,Male,Mixed,United States,United States,United States,English,No,Due to start a new job within the next month,Mixed
100,637s (~10.62 minutes),2022-11-08 18:24:34,5ded224fb48fa73d8cb087ab,1,NA,Nature is everything that is not “indoors” or man made structure.,5,3,2,1,4,5,2,7,6,2,2,2,4,4,1,3,6,4,6,5,2,3,5,7,7,4,4,4,6,3,1,6,2,3,3,4,4,2,4,3,3,1,4,6,2,2,2,2,2,1,1,2,2,1,2,3,4,2,4,2,1,4,4,32,male,man,NA,6,5,7,2,3,5ded224fb48fa73d8cb087ab,3,636b0cdecb8fb59b6f95e390,APPROVED,2022-11-09T02:13:54Z,2022-11-09T02:24:37Z,2022-11-09T02:24:37Z,2022-11-09T02:24:37Z,643,C1L9K35F,1361,32,Male,White,United States,United States,United States,English,No,Full-Time,White
