Progress,duration,RecordedDate,student_id,definition,AIMES_4,AIMES_1,AIMES_2,AIMES_8,AIMES_6,AIMES_5,AIMES_7,AIMES_9,AIMES_10,AIMES_11,AIMES_15,AIMES_14,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_3,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_32,DISPO_37,DISPO_38,DISPO_39,DISPO_16,DISPO_36,DISPO_28,DISPO_26,DISPO_33,NEW_4,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_8,NEW_9,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_18,DISPO_19,DISPO_1,DISPO_5,DISPO_6,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],nature_child,open_nature_child,land_child_cat_1,land_child_cat_2,land_child_cat_3,land_child_cat_4,land_child_cat_5,land_child_cat_6,land_child_cat_7,land_child_cat_8,land_child_cat_8_TEXT,land_child_freq,nature_live_now,open_nature_now,land_now_cat_1,land_now_cat_2,land_now_cat_3,land_now_cat_4,land_now_cat_5,land_now_cat_6,land_now_cat_7,land_now_cat_8,land_now_cat_8_TEXT,land_now_freq,age,gender,gender_6_TEXT,sex,ethnoracial,ethnomixed_1,ethnomixed_2,ethnomixed_3,ethnomixed_4,ethnomixed_5,ethnomixed_6,ethnomixed_7,ethnomixed_8,ethnoasian_1,ethnoasian_2,ethnoasian_3,ethnoasian_4,ethnoasian_5,ethnoasian_6,ethnoasian_7,ethnoasian_8,ethnoasian_9,ethnoasian_10,ethnoasian_11,ethnoasian_12,ethnoasian_13,ethnoasian_14,ethnoasian_15,ethnoasian_16,ethnoasian_17,ethnoasian_18,ethnoasian_19,ethnoasian_20,ethnoasian_21,ethnoasian_22,ethnoasian_23,ethnoasian_24,ethnoasian_25,ethnoasian_26,ethnoasian_27,ethnoasian_28,ethnoasian_29,ethnoasian_30,ethnoasian_31,ethnoasian_32,ethnoasian_33,ethnoasian_34,ethnoasian_35,ethnoasian_36,ethnoPI_1,ethnoPI_2,ethnoPI_3,ethnoPI_4,ethnoPI_5,ethnoPI_6,ethnoPI_7,ethnoPI_8,ethnoPI_9,ethnoPI_10,ethnoPI_11,ethnoPI_12,ethnoPI_13,ethnoPI_14,ethnoPI_15,ethnoPI_16,ethnoPI_17,ethnoPI_17_TEXT,countryborn,countrygrow,countrylive,agemoveUS,state,zip,college year,college year_9_TEXT,major,SESpeer,SESfamily,familywealth,politics_1,politics_2,politics_3,subjectATT,hearstudy,SC0,id,lab,round2,ATT_1,ATT_2,ATT_3,att_total,att_pc
100,524s (~8.73 minutes),2023-04-03 17:57:53,6833,Nature is what we are given inherantly or naturally and is formed without any outside influence.,3,2,4,3,3,3,4,3,4,3,2,4,2,4,4,3,4,4,4,4,4,3,5,3,3,5,4,5,4,5,5,4,4,4,3,4,3,3,4,3,4,2,4,6,2,3,1,4,1,2,2,2,2,2,3,2,1,3,2,2,1,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,22,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37,37,189,NA,6,92123,9,seneior,37,7,7,13,4,4,4,1,2,3,48134,dobkins,true,1,1,1,3,1
100,421s (~7.02 minutes),2023-04-03 19:06:55,2062,Nature is what comes freely in the world without interference from other man-made or artificially created forces.,5,3,5,4,4,4,5,4,5,3,5,6,4,5,6,5,6,5,4,4,6,3,7,3,5,5,5,4,6,7,6,5,3,4,7,4,3,3,3,4,4,5,4,6,3,6,3,5,5,4,2,3,6,5,3,4,3,4,3,3,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,21,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92683,3,NA,20,4,5,5,5,4,6,1,2,3,48143,dobkins,true,1,1,1,3,1
100,942s (~15.7 minutes),2023-04-03 20:55:58,6255,"outdoors, creatures, animals, living things, landscape, the environment, living plants, atmosphere, weather, rain, mountains, sun, water, etc...",7,6,7,7,7,6,6,4,1,6,7,7,7,4,6,7,7,7,7,7,7,3,5,5,7,7,4,7,7,7,6,7,7,6,7,7,6,1,5,4,7,1,4,6,6,6,4,7,3,3,1,3,1,5,4,3,3,6,6,4,1,2,NA,1,1,1,1,NA,1,NA,NA,NA,1,1,NA,1,1,1,1,NA,1,NA,NA,NA,2,25,man,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,90,8,10,13,4,3,6,1,2,3,48150,dobkins,true,1,1,1,3,1
100,670s (~11.17 minutes),2023-04-03 22:41:09,9421,"I define nature to mean the natural world, which is to say anything that is not man-made or supernatural.",5,7,5,5,5,3,2,7,6,2,3,3,1,4,1,4,4,6,6,1,2,3,5,6,6,7,4,7,7,7,2,7,5,4,7,7,6,7,7,7,3,1,7,6,1,5,2,2,6,3,1,4,7,1,4,3,6,5,1,3,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,19,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92093,1,NA,70,6,6,12,6,6,6,1,2,3,48149,dobkins,true,1,1,1,3,1
100,533s (~8.88 minutes),2023-04-04 00:07:28,387,environment; world around us; natural - not created by man,2,1,1,1,1,1,2,5,3,4,2,2,1,3,1,1,5,4,6,3,5,3,1,1,7,4,2,1,4,6,5,2,1,4,4,6,1,1,1,1,1,1,4,6,1,1,1,1,1,1,1,1,6,1,5,1,3,4,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,"hills, trails",7,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,7,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91367,1,NA,5,7,8,12,5,4,5,1,2,3,48093,dobkins,true,1,1,1,3,1
100,1348s (~22.47 minutes),2023-04-04 03:27:58,2079,Everything outdoors and everything that comes from the earth from the ground (soil).,6,7,7,6,7,4,7,7,7,2,7,7,7,2,6,7,7,7,7,7,7,3,7,4,2,7,6,7,7,7,7,7,6,4,6,7,6,4,5,7,7,3,7,6,4,2,1,1,1,6,6,2,6,7,7,7,4,7,6,7,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,19,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92093,1,NA,10,4,4,3,6,5,6,1,2,3,48161,dobkins,true,1,1,1,3,1
100,661s (~11.02 minutes),2023-04-04 09:33:29,8106,the environment; the natural world,1,2,5,1,3,4,4,4,6,7,4,3,2,5,1,5,6,6,6,5,2,3,7,5,7,7,3,7,5,7,2,6,3,3,6,7,3,5,4,2,6,2,4,6,2,6,2,6,1,2,1,1,1,3,3,2,3,2,5,2,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,18,woman,NA,female,8,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,95624,1,NA,90,6,6,12,6,6,7,1,2,3,47045,dobkins,true,1,1,1,3,1
100,830s (~13.83 minutes),2023-04-04 09:42:33,6510,Nature is a natural space that is around us that has minimal disturbance from humans.,5,3,4,3,5,3,3,1,4,5,5,4,2,7,3,6,6,7,7,5,7,3,3,6,6,5,1,7,7,7,5,7,3,7,2,5,4,2,7,6,6,3,6,6,6,4,3,2,5,3,4,7,7,4,6,4,6,5,6,7,1,2,NA,1,NA,NA,1,1,NA,NA,NA,NA,5,1,NA,1,NA,NA,NA,NA,NA,1,NA,NA,4,19,non-binary,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,1,NA,16,6,8,10,4,5,7,1,2,3,45245,dobkins,true,1,1,1,3,1
100,323s (~5.38 minutes),2023-04-04 09:57:32,6785,Natural landscape,7,7,7,7,7,7,7,1,7,4,7,7,7,7,7,7,7,7,7,7,7,3,7,7,4,7,7,6,7,7,4,7,7,4,7,4,7,7,7,5,7,4,4,7,7,7,7,7,7,7,7,3,7,7,7,7,6,7,7,7,1,2,NA,1,1,1,NA,NA,NA,NA,NA,NA,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,23,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92020,3,NA,78,4,4,2,4,4,4,1,2,2,44815,dobkins,true,1,0,1,2,0.6666666666666666
100,390s (~6.5 minutes),2023-04-04 09:58:05,3442,"the earth, which includes animals and plants
",4,3,5,4,5,6,5,3,4,3,5,4,2,5,4,5,5,5,5,4,5,3,5,5,5,5,6,6,7,7,4,7,4,3,5,5,6,3,4,3,5,2,4,6,1,2,3,5,3,4,1,1,5,5,5,5,6,4,3,5,1,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,4,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,19,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92122,2,NA,8,6,7,11,7,7,7,1,2,3,48165,dobkins,true,1,1,1,3,1
100,501s (~8.35 minutes),2023-04-04 10:13:07,2297,Our environment that is not man-made,6,5,6,6,2,2,4,6,6,2,3,5,5,2,4,5,4,6,5,6,4,3,5,7,7,6,6,5,7,4,3,7,5,6,3,6,4,4,6,4,6,2,2,6,2,3,1,4,5,2,6,7,7,6,6,3,7,6,2,4,1,2,NA,1,NA,NA,NA,NA,NA,NA,1,Dry mountains,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,22,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92129,4,NA,78,8,8,12,6,5,6,1,2,3,35435,dobkins,true,1,1,1,3,1
100,597s (~9.95 minutes),2023-04-04 10:22:14,5069,something that encompasses processes that occur without a falsely manufactured catalyst,2,3,2,2,2,2,3,6,6,2,2,3,2,2,2,2,4,3,2,4,2,3,1,5,6,1,2,4,7,2,4,6,2,6,5,7,2,1,6,1,3,1,5,6,5,5,1,3,2,2,2,1,7,5,5,2,4,2,1,5,1,2,NA,1,1,1,1,1,NA,NA,NA,NA,5,2,NA,1,1,1,1,1,NA,NA,NA,NA,3,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,92021,1,NA,33,4,4,8,4,5,5,1,2,3,46959,dobkins,true,1,1,1,3,1
100,560s (~9.33 minutes),2023-04-04 10:44:06,7136,environment in the world,2,3,5,2,2,2,2,1,4,5,5,5,3,5,4,3,3,5,5,4,5,3,4,3,7,4,3,3,4,5,3,6,4,3,4,5,2,1,3,1,5,1,3,6,2,3,3,5,2,1,1,2,6,3,2,2,2,3,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1,city,4,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,22,man,NA,male,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,4,NA,78,5,5,13,5,4,4,1,2,3,41933,dobkins,true,1,1,1,3,1
100,769s (~12.82 minutes),2023-04-04 10:55:42,5681,"Refers to the natural, organic, non-synthetic, and ecological parts of the Earth; i.e., natural organisms and living beings.",4,3,4,2,4,3,4,4,4,6,4,5,1,5,2,5,7,6,6,4,5,3,6,7,7,6,5,6,7,7,7,7,5,4,4,6,5,6,7,3,6,1,4,6,4,4,6,4,4,2,4,6,7,7,7,4,7,7,3,4,1,2,NA,1,1,NA,1,1,1,1,NA,NA,2,2,NA,1,1,NA,1,1,1,1,NA,NA,5,19,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,2,6,95035,2,NA,78,8,7,9,5,6,6,1,2,3,42139,dobkins,true,1,1,1,3,1
100,800s (~13.33 minutes),2023-04-04 11:17:01,3915,Something that hasn't been altered by humans maybe. Something that has life and was there before and would exist even if we humans weren't around.,3,4,3,2,5,5,3,5,2,6,6,5,3,7,2,4,5,7,7,6,7,3,5,7,5,5,6,7,7,7,3,7,3,6,7,7,5,7,5,6,7,1,4,6,5,3,5,3,5,5,5,4,7,7,7,5,7,6,3,3,1,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,1,NA,10,4,6,5,5,5,6,1,2,3,46047,dobkins,true,1,1,1,3,1
100,529s (~8.82 minutes),2023-04-04 11:23:13,9602,things that come from the earth with no human input or intersection,4,2,4,4,5,3,4,4,5,5,5,4,1,6,5,4,6,6,4,6,5,3,7,4,5,6,4,7,7,6,6,6,5,5,5,7,7,5,7,7,6,1,6,6,2,3,2,2,2,3,1,1,5,6,7,6,6,7,4,7,1,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,5,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,6,20,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,NA,91913,3,NA,78,5,5,6,6,7,7,1,2,3,48178,dobkins,true,1,1,1,3,1
100,558s (~9.3 minutes),2023-04-04 11:28:38,244,Nature is the environment within and around us including all the life that occurs on this planet.,4,5,5,4,5,3,4,2,3,4,5,6,3,3,4,5,5,6,5,5,4,3,6,3,5,6,5,6,7,6,4,6,5,4,7,6,3,3,5,4,5,2,3,6,4,3,2,5,2,2,1,3,6,6,5,3,5,5,4,4,1,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,19,man,NA,male,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91750,2,NA,15,6,8,11,4,4,5,1,2,3,43909,dobkins,true,1,1,1,3,1
100,471s (~7.85 minutes),2023-04-04 11:34:48,8132,"I would define it as the outdoors as it is, untouched by humans and just vegetation itself.",2,2,2,2,4,2,3,2,6,4,3,4,2,3,4,5,6,5,4,5,5,3,4,4,3,6,3,5,7,6,5,7,4,3,3,6,3,3,6,3,6,2,5,6,2,2,3,3,3,4,2,4,5,5,3,4,3,4,5,5,1,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,4,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,NA,NA,3,NA,98,5,5,13,4,4,4,1,2,3,45906,dobkins,true,1,1,1,3,1
100,360s (~6 minutes),2023-04-04 11:46:09,4476,The environment around us,2,3,4,3,3,3,2,2,4,3,4,4,2,4,4,3,4,5,5,4,4,3,3,3,4,4,5,4,6,4,3,6,3,2,3,4,3,3,4,4,3,2,3,6,2,3,4,2,2,2,1,1,3,3,4,3,2,3,3,1,1,2,NA,1,1,NA,1,1,1,1,NA,NA,6,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,6,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,137,189,189,NA,6,92092,3,NA,78,5,5,13,5,6,6,1,2,3,36354,dobkins,true,1,1,1,3,1
100,515s (~8.58 minutes),2023-04-04 11:55:42,314,"not manmade
",7,7,7,1,1,1,1,7,1,7,7,7,1,7,7,4,7,7,7,1,7,3,7,7,7,4,1,7,7,7,7,7,7,2,4,7,5,6,1,1,7,1,1,6,7,3,1,7,4,7,7,7,7,7,7,7,7,2,1,1,1,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,1,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,20,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,78,7,7,12,6,6,6,1,2,3,40055,dobkins,true,1,1,1,3,1
100,451s (~7.52 minutes),2023-04-04 11:58:54,7241,"trees greenery and outdoors
",7,7,7,7,4,1,3,6,6,2,7,7,1,7,1,7,7,7,7,7,4,3,7,7,7,7,1,7,7,7,7,4,7,1,7,2,1,7,7,4,7,1,7,6,2,7,1,1,1,7,1,2,7,7,4,7,1,4,4,1,1,2,NA,1,NA,NA,NA,NA,1,1,NA,NA,4,2,NA,1,1,NA,NA,NA,1,1,NA,NA,2,18,woman,NA,female,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,91915,1,NA,78,5,4,13,3,4,5,2,2,3,45424,dobkins,true,1,1,1,3,1
100,332s (~5.53 minutes),2023-04-04 12:01:12,5180,non-human-made components of our environment,5,3,3,2,5,3,4,5,6,2,4,5,4,6,3,4,5,7,5,6,2,3,3,5,5,5,6,6,7,4,4,7,4,5,2,7,3,2,3,4,6,1,3,6,4,6,3,6,1,1,1,1,7,6,5,6,6,5,5,2,1,2,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,2,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,4,20,woman,NA,female,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,NA,92122,3,NA,78,7,5,12,7,7,7,1,2,3,39761,dobkins,true,1,1,1,3,1
100,493s (~8.22 minutes),2023-04-04 12:06:43,174,"Nature is the environment surrounding us that is not created by humans in any way. For example, a man-made garden is not something I would consider to be ""nature"".",3,2,3,3,3,3,4,6,4,3,5,4,1,5,1,4,6,5,5,2,5,3,6,2,2,5,7,3,5,4,3,6,4,4,6,3,3,6,5,3,5,2,1,6,2,4,7,4,6,5,2,7,4,4,5,4,6,6,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,2,19,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,1,NA,78,7,6,5,4,3,6,1,2,3,44961,dobkins,true,1,1,1,3,1
100,1052s (~17.53 minutes),2023-04-04 12:17:34,9495,"Something that does not contain modern techology and not heavily disturbed by people, like the woods or a lake.",2,1,2,2,2,4,2,4,5,5,3,3,2,3,1,3,5,4,3,2,4,3,4,3,3,5,4,6,7,4,1,7,3,1,3,3,2,4,4,3,2,1,2,6,1,2,1,2,3,2,1,2,3,4,3,3,3,2,2,2,1,2,NA,NA,1,NA,1,NA,NA,NA,NA,NA,6,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,6,20,trans woman,NA,male,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92122,3,NA,82,7,8,9,7,7,7,1,2,3,43519,dobkins,true,1,1,1,3,1
100,453s (~7.55 minutes),2023-04-04 12:18:51,5982,Nature is the outside world that has not been heavily influenced or developed by humans.,7,7,6,5,1,2,2,7,6,1,7,6,7,6,1,7,6,7,6,6,7,3,6,1,6,7,3,7,7,6,2,6,7,4,4,7,3,2,7,3,6,2,1,6,4,7,7,6,2,1,3,6,7,4,3,1,5,2,4,5,1,2,NA,NA,NA,NA,NA,1,NA,NA,1,hills with trees,2,1,NA,1,NA,NA,1,NA,NA,NA,NA,NA,2,21,woman,NA,female,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,189,189,NA,6,92092,3,NA,78,4,6,11,6,6,6,2,2,3,44751,dobkins,true,1,1,1,3,1
