Progress,duration,RecordedDate,consent_1,id,definition,AIMES_4,AIMES_1,AIMES_8,AIMES_6,AIMES_5,AIMES_9,AIMES_10,AIMES_11,AIMES_17,NEW_1,NEW_2,SPIRIT_10,SPIRIT_12,AIMES_18,AIMES_19,AIMES_20,NEW_8,ATT_1_[3],DISPO_29,DISPO_21,DISPO_22,DISPO_34,DISPO_37,DISPO_16,DISPO_28,DISPO_33,NEW_5,DISPO_23,NEW_6,NEW_7,NEW_10,ATT_2_[6],DISPO_8,DISPO_13,DISPO_19,DISPO_1,DISPO_20,DISPO_7,DISPO_2,DISPO_10,DISPO_11,DISPO_12,DISPO_15,NEW_11,NEW_12,ATT_3_[1],cc_worry_self,cc_worry_futuregen,age,sex,gender,gender_6_TEXT,politics_1,politics_2,politics_3,attention,SC0,PROLIFIC_PID,att_score,Submission id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
100,335s (~5.58 minutes),2023-04-13 11:21:54,1,5df4ed2eae7b303760a9d47c,"I would define nature as beauty, our surroundings such as trees, wildlife, wildflowers, birds, the outdoors.",2,2,2,2,1,4,7,1,1,1,1,2,4,4,2,1,4,3,5,1,7,7,4,4,4,7,7,4,4,1,1,6,4,2,4,1,5,7,1,1,4,7,1,4,1,1,4,4,52,female,woman,NA,4,4,4,1,3,5df4ed2eae7b303760a9d47c,3,643846e96d3d57b386d7eda8,APPROVED,2023-04-13T18:16:15Z,2023-04-13T18:21:56Z,2023-04-13T18:21:57Z,2023-04-13T18:21:57Z,342,C1L9K35F,3008,52,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,497s (~8.28 minutes),2023-04-13 11:21:58,1,63d9f31dba727de153019798,"Nature means all the animals, plants, and other things in the world that are not made by people, and all the events and processes that are not caused by people",7,6,7,5,6,2,4,4,6,5,5,6,5,6,5,5,6,3,4,5,4,6,7,6,7,5,4,7,7,6,6,6,6,6,5,4,4,4,4,6,5,6,4,6,6,1,4,4,34,male,man,NA,7,6,7,1,3,63d9f31dba727de153019798,3,64384633d37426f237ed9f55,APPROVED,2023-04-13T18:13:36Z,2023-04-13T18:22:03Z,2023-04-13T18:22:03Z,2023-04-13T18:22:03Z,507,C1L9K35F,189,34,Male,White,DATA_EXPIRED,United States,United States,Other,No,Full-Time
100,863s (~14.38 minutes),2023-04-13 11:22:02,1,5fea4e9eb11116a165b0834a,Everything outside of a establishment,7,4,7,6,4,4,4,4,4,7,7,6,7,7,7,7,7,3,7,7,1,6,5,1,7,7,1,4,7,7,4,6,7,4,4,1,7,5,1,4,1,4,1,7,1,1,3,3,37,female,woman,NA,4,4,4,1,3,5fea4e9eb11116a165b0834a,3,643844d0c2a2388f02842b53,APPROVED,2023-04-13T18:07:17Z,2023-04-13T18:22:05Z,2023-04-13T18:22:08Z,2023-04-13T18:22:06Z,889,C1L9K35F,589,37,Female,White,United States,United States,United States,English,No,Full-Time
100,290s (~4.83 minutes),2023-04-13 11:22:05,1,639a9edeff718a8632591341,something not manmade,7,1,7,7,7,1,5,3,7,7,7,7,7,7,7,7,7,3,7,2,5,7,5,7,7,4,7,3,7,6,7,6,7,5,7,7,7,7,7,7,7,7,5,7,5,1,3,3,64,female,woman,NA,1,1,1,1,3,639a9edeff718a8632591341,3,64384724c35968c042d10903,APPROVED,2023-04-13T18:17:12Z,2023-04-13T18:22:06Z,2023-04-13T18:22:12Z,2023-04-13T18:22:07Z,294,C1L9K35F,711,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,273s (~4.55 minutes),2023-04-13 11:22:07,1,63e3210e520942163bbbd6d5,"It is what the world brings and gives to us humans
",4,5,4,5,4,4,6,5,5,4,4,4,5,4,6,4,5,3,5,6,5,5,5,6,6,6,6,6,5,6,6,6,5,5,5,4,4,5,4,4,4,5,4,5,2,1,3,3,22,male,man,NA,5,5,5,1,3,63e3210e520942163bbbd6d5,3,64384738e8eca906120d9837,APPROVED,2023-04-13T18:17:31Z,2023-04-13T18:22:10Z,2023-04-13T18:22:11Z,2023-04-13T18:22:12Z,280,C1L9K35F,180,21,Male,White,Ecuador,United States,United States,Spanish,No,Unemployed (and job seeking)
100,425s (~7.08 minutes),2023-04-13 11:22:10,1,55c237eefdf99b41c2f6481b,Nature consists of all plants and animals that live outside with little or no intervention from humans.,7,6,7,6,6,7,3,3,7,4,1,5,7,7,7,7,7,3,7,1,7,7,7,5,7,6,5,1,7,7,3,6,3,1,1,1,5,7,7,6,7,7,2,7,2,1,4,4,62,female,woman,NA,6,6,6,1,3,55c237eefdf99b41c2f6481b,3,6438469f17390792eec9c90c,APPROVED,2023-04-13T18:15:01Z,2023-04-13T18:22:13Z,2023-04-13T18:22:14Z,2023-04-13T18:22:14Z,433,C1L9K35F,3070,62,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,290s (~4.83 minutes),2023-04-13 11:22:11,1,6109ab5dba8ad610b799450a,The outside world around us.,3,2,1,6,1,1,5,1,3,4,1,2,7,5,6,4,6,3,6,1,1,6,6,1,6,7,1,1,6,3,5,6,4,6,5,1,3,1,6,4,6,6,3,4,1,1,3,3,67,female,woman,NA,2,1,3,1,3,6109ab5dba8ad610b799450a,3,6438472c7438c91537ad0f25,APPROVED,2023-04-13T18:17:19Z,2023-04-13T18:22:13Z,2023-04-13T18:22:19Z,2023-04-13T18:22:14Z,295,C1L9K35F,2351,67,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
100,274s (~4.57 minutes),2023-04-13 11:22:12,1,5e531b2205acdb33c0f5f24c,"An environment outside that is natural, not man made",6,7,6,5,1,6,5,5,7,4,3,7,5,6,5,5,7,3,6,3,2,6,5,2,7,7,4,2,5,5,4,5,4,6,6,2,3,1,6,5,4,5,5,2,2,1,3,3,44,male,man,NA,6,7,5,1,2,5e531b2205acdb33c0f5f24c,2,6438473e36f1f74e4c54a65c,APPROVED,2023-04-13T18:17:34Z,2023-04-13T18:22:15Z,2023-04-13T18:22:16Z,2023-04-13T18:22:16Z,282,C1L9K35F,3097,44,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,761s (~12.68 minutes),2023-04-13 11:22:15,1,630bbdba33a8711f454d81d9,"The entirety of the world that is capable of life, death and reproduction.",5,4,6,6,5,7,6,2,3,6,2,4,6,6,6,6,6,3,3,2,4,4,6,4,5,6,2,4,7,5,4,6,4,5,5,1,1,7,4,3,4,4,4,6,5,1,3,4,55,male,man,NA,7,7,6,1,3,630bbdba33a8711f454d81d9,3,64384553b709412de5cfd0c6,APPROVED,2023-04-13T18:09:30Z,2023-04-13T18:22:24Z,2023-04-13T18:22:25Z,2023-04-13T18:22:25Z,774,C1L9K35F,909,55,Male,Black,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,523s (~8.72 minutes),2023-04-13 11:22:23,1,5c8eb16ed169ac0001c27629,"Nature to me is uninterrupted landscape, waterways, wildlife, mountains, fields, trees, flowers, etc.",7,6,7,7,7,7,6,1,7,2,4,4,7,7,7,7,7,3,5,7,7,7,7,1,5,7,1,3,7,7,6,6,6,1,1,1,4,7,6,6,3,7,3,6,4,1,4,4,69,female,woman,NA,6,4,7,1,3,5c8eb16ed169ac0001c27629,3,64384646b8e2a3648c3978cd,APPROVED,2023-04-13T18:13:31Z,2023-04-13T18:22:28Z,2023-04-13T18:22:28Z,2023-04-13T18:22:28Z,537,C1L9K35F,4758,69,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,308s (~5.13 minutes),2023-04-13 11:22:23,1,5e1c138a2bf9514062e4de6b,the physical world or universe.,3,3,2,7,3,7,7,1,1,3,1,2,7,7,7,4,7,3,4,7,4,6,7,4,4,4,1,4,7,4,4,6,4,1,4,2,7,7,4,2,1,3,4,4,4,1,4,4,37,male,man,NA,5,5,5,1,3,5e1c138a2bf9514062e4de6b,3,643847293d3e4957a76a1c2e,APPROVED,2023-04-13T18:17:13Z,2023-04-13T18:22:25Z,2023-04-13T18:22:25Z,2023-04-13T18:22:25Z,312,C1L9K35F,3345,37,Male,White,United States,United States,United States,English,No,Full-Time
100,1215s (~20.25 minutes),2023-04-13 11:22:24,1,5eacd70006f95f33990e3df9,Everything in the outside world that surrounds us from woods to oceans.,4,4,3,5,2,7,7,1,3,7,6,4,7,7,6,6,6,3,4,2,7,6,7,3,5,7,4,4,6,6,6,6,5,2,3,1,7,7,1,2,1,6,3,6,4,1,4,4,41,male,man,NA,3,3,3,1,3,5eacd70006f95f33990e3df9,3,6438439632fc4c2d13d83506,APPROVED,2023-04-13T18:02:03Z,2023-04-13T18:22:25Z,2023-04-13T18:22:31Z,2023-04-13T18:22:26Z,1223,C1L9K35F,937,41,Male,White,United States,United States,United States,English,No,Full-Time
100,568s (~9.47 minutes),2023-04-13 11:22:30,1,63f69a872cfcecaddc6dcc60,Everything out in the world like trees,3,2,1,4,2,5,7,2,1,2,3,2,4,4,2,4,5,3,2,7,4,4,5,2,4,2,4,2,4,2,2,6,4,4,3,1,4,4,4,4,3,2,4,2,4,1,3,3,52,female,woman,NA,2,2,1,1,3,63f69a872cfcecaddc6dcc60,3,643846224c7e1e117f911b99,APPROVED,2023-04-13T18:12:57Z,2023-04-13T18:22:34Z,2023-04-13T18:22:37Z,2023-04-13T18:22:36Z,578,C1L9K35F,292,52,Female,White,United States,United States,United States,English,No,Part-Time
100,351s (~5.85 minutes),2023-04-13 11:22:32,1,60f998b6c4b98974b766eb98,"Water, soil, air, and life. The basic foundation that makes up earth",7,7,7,7,4,7,7,1,4,7,7,7,7,7,7,7,6,3,6,4,7,7,6,7,7,5,3,7,7,7,7,6,4,6,5,3,5,7,5,5,3,5,4,7,4,1,4,4,28,male,man,NA,3,3,4,1,3,60f998b6c4b98974b766eb98,3,6438470173fa15a41e5f31b8,APPROVED,2023-04-13T18:16:37Z,2023-04-13T18:22:35Z,2023-04-13T18:22:45Z,2023-04-13T18:22:45Z,358,C1L9K35F,919,28,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,1040s (~17.33 minutes),2023-04-13 11:22:34,1,569cffa09e8363000c3087cd,"outdoors, open air, green",6,6,7,7,7,6,6,2,5,7,7,6,6,7,6,7,6,3,7,7,7,7,7,7,7,7,4,7,6,5,7,6,6,7,6,1,7,7,7,4,7,6,5,6,5,1,4,4,28,male,man,NA,7,7,7,1,3,569cffa09e8363000c3087cd,3,64384423db79570778779a44,APPROVED,2023-04-13T18:05:12Z,2023-04-13T18:22:35Z,2023-04-13T18:22:36Z,2023-04-13T18:22:36Z,1044,C1L9K35F,6927,28,Male,White,United States,United States,United States,English,Yes,Full-Time
100,264s (~4.4 minutes),2023-04-13 11:22:34,1,62b23ec52d823af70d023ca2,The world around us. Everything that is natural and not artificial.,3,3,3,4,5,4,4,7,2,2,2,4,6,7,6,3,4,3,4,1,4,4,4,3,3,4,4,1,6,4,4,6,4,3,2,1,1,6,3,2,3,2,3,3,4,1,4,4,22,male,man,NA,6,6,6,1,3,62b23ec52d823af70d023ca2,3,6438475c2b78ff3c59f3cf31,APPROVED,2023-04-13T18:18:07Z,2023-04-13T18:22:35Z,2023-04-13T18:22:52Z,2023-04-13T18:22:46Z,269,C1L9K35F,932,22,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,324s (~5.4 minutes),2023-04-13 11:22:35,1,5d5067b25371ae00191f69c4,Nature is a place to unwind and relax. It is a place that can be quiet and very visual. It is a way to reduce stress.,7,7,7,7,3,1,4,4,4,1,1,7,7,7,6,7,6,3,7,1,6,7,4,1,7,6,4,1,6,7,3,6,6,5,6,1,6,1,7,5,6,6,4,2,2,1,2,2,60,female,woman,NA,1,1,1,1,3,5d5067b25371ae00191f69c4,3,643847216cf50fd1b4a5a8f8,APPROVED,2023-04-13T18:17:08Z,2023-04-13T18:22:46Z,2023-04-13T18:22:57Z,2023-04-13T18:22:55Z,339,C1L9K35F,3625,60,Female,Mixed,United States,United States,United States,English,No,DATA_EXPIRED
100,261s (~4.35 minutes),2023-04-13 11:22:37,1,5adef850eb60400001539109,The things we see outside that are not man made.,2,1,2,1,2,3,5,2,3,5,1,2,2,2,5,5,3,3,2,1,4,1,4,2,2,3,1,4,1,1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,26,male,man,NA,5,5,5,1,3,5adef850eb60400001539109,3,643844a8e30ef480fbd7edcf,APPROVED,2023-04-13T18:06:36Z,2023-04-13T18:22:39Z,2023-04-13T18:22:50Z,2023-04-13T18:22:40Z,964,C1L9K35F,1554,26,Male,Other,United States,United States,United States,English,DATA_EXPIRED,Unemployed (and job seeking)
100,400s (~6.67 minutes),2023-04-13 11:22:38,1,5f489766dbc4a2364c0f4f93,"Nature is anything not made by man, can be living or not, part of earth or space. I think of nature as something that restores me, usually fresh air and water and trees and birds etc.",7,7,7,7,7,5,3,4,4,4,5,7,7,7,7,5,7,3,7,7,7,7,7,4,7,7,6,6,7,5,4,6,4,7,7,3,7,7,7,6,7,7,6,5,6,1,4,4,64,female,woman,NA,7,7,7,1,3,5f489766dbc4a2364c0f4f93,3,643846d873d4ca4480d2e649,APPROVED,2023-04-13T18:15:55Z,2023-04-13T18:22:39Z,2023-04-13T18:22:40Z,2023-04-13T18:22:40Z,404,C1L9K35F,2744,64,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,309s (~5.15 minutes),2023-04-13 11:22:43,1,5ee811d6f82aa71171ed4d83,outside with trees and grass and dirt. Where animals live and where you can hear all the sounds the world makes.,5,4,5,5,3,7,6,2,4,7,5,5,5,7,7,7,7,3,4,6,4,7,7,4,6,5,7,2,7,6,4,6,3,5,2,1,5,7,5,6,4,6,4,2,7,1,4,4,26,female,woman,NA,7,7,7,1,3,5ee811d6f82aa71171ed4d83,3,6438473600e308c9df5ad694,APPROVED,2023-04-13T18:17:30Z,2023-04-13T18:22:44Z,2023-04-13T18:22:45Z,2023-04-13T18:22:45Z,314,C1L9K35F,624,26,Female,Mixed,United States,United States,United States,English,Yes,Part-Time
100,446s (~7.43 minutes),2023-04-13 11:22:48,1,56c113f6eb5b22000d5baa6f,"Nature is anyplace where things grow -- alternately, it could be someplace where things cannot grow! It is any area of the earth that is not paved over, but typically a wide stretch of land.",3,1,1,4,1,7,3,6,1,1,4,3,6,4,6,4,2,3,1,4,4,3,5,3,1,1,4,1,6,6,3,6,1,1,1,1,1,6,1,1,4,2,3,4,1,1,3,4,57,female,woman,NA,6,6,6,1,3,56c113f6eb5b22000d5baa6f,3,643846b1f9a9748d21779a71,APPROVED,2023-04-13T18:15:19Z,2023-04-13T18:22:49Z,2023-04-13T18:22:56Z,2023-04-13T18:22:50Z,451,C1L9K35F,2972,59,Female,White,United States,United States,United States,English,No,Full-Time
100,610s (~10.17 minutes),2023-04-13 11:22:56,1,6387f04d7f1c02f2abb6d85d,"Plants, animals, rocks, things not created by humans.",4,4,4,5,3,5,4,4,3,3,3,3,5,6,4,5,5,3,5,3,6,7,4,6,4,5,3,3,4,2,3,6,4,3,1,2,5,4,2,6,4,5,4,4,2,1,3,4,51,female,woman,NA,2,2,1,1,3,6387f04d7f1c02f2abb6d85d,3,64384612e7edda2c63f11464,APPROVED,2023-04-13T18:12:40Z,2023-04-13T18:22:58Z,2023-04-13T18:23:03Z,2023-04-13T18:22:59Z,618,C1L9K35F,868,51,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,320s (~5.33 minutes),2023-04-13 11:22:57,1,60fe076cdaf85311b32cb6a0,"Outside that is mostly untouched my humans consisting of trees, water, rocks, grass, animals, etc.",5,4,4,4,2,6,5,2,6,6,4,5,6,6,6,6,6,3,6,5,4,6,6,4,5,6,6,4,6,5,4,6,3,6,4,3,4,5,6,6,5,5,5,3,6,1,3,3,61,female,woman,NA,3,3,5,1,3,60fe076cdaf85311b32cb6a0,3,6438473a7541fc38ee7cb50e,APPROVED,2023-04-13T18:17:34Z,2023-04-13T18:22:59Z,2023-04-13T18:23:10Z,2023-04-13T18:22:59Z,325,C1L9K35F,1814,61,Female,White,United States,United States,United States,English,No,Part-Time
100,265s (~4.42 minutes),2023-04-13 11:22:57,1,60ff7377316fab2ad5f2a7d4,Nature is the outside world where people animals and plants live in harmony,4,4,4,4,4,5,5,4,3,5,3,4,5,6,6,5,5,3,4,1,1,5,5,1,3,3,4,3,5,5,4,6,3,3,3,4,5,7,4,4,5,3,4,3,5,1,3,4,23,female,trans man,NA,5,5,5,1,3,60ff7377316fab2ad5f2a7d4,3,64384771679c1a79dc979da2,APPROVED,2023-04-13T18:18:28Z,2023-04-13T18:22:59Z,2023-04-13T18:23:19Z,2023-04-13T18:23:07Z,271,C1L9K35F,1759,23,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
100,627s (~10.45 minutes),2023-04-13 11:22:57,1,63ea5b695d3f16b10c21a530,From the Earth. Beautiful. Forever.,4,5,4,3,1,6,5,2,4,5,5,4,4,7,4,6,7,3,6,3,6,5,4,5,6,2,4,7,7,2,4,6,3,3,3,4,7,7,6,5,2,4,3,5,2,1,4,4,45,male,man,NA,5,5,5,1,3,63ea5b695d3f16b10c21a530,3,643845fa17ee5b431032764e,APPROVED,2023-04-13T18:12:26Z,2023-04-13T18:22:59Z,2023-04-13T18:23:11Z,2023-04-13T18:22:59Z,634,C1L9K35F,442,45,Male,White,United Kingdom,United States,United States,English,No,Full-Time
100,560s (~9.33 minutes),2023-04-13 11:22:58,1,63bd81516745e78ee7f50f7f,"Nature, to me is everything that is not man-made, the sky, plants, animals, etc.",4,2,3,4,4,4,4,4,4,1,6,3,6,6,5,4,6,3,4,2,5,5,6,1,3,1,2,1,5,6,6,6,2,2,2,1,2,4,2,4,4,4,3,6,6,1,4,4,33,female,woman,NA,5,4,6,1,3,63bd81516745e78ee7f50f7f,3,6438464b49eeeea2715710bf,APPROVED,2023-04-13T18:13:35Z,2023-04-13T18:23:01Z,2023-04-13T18:23:13Z,2023-04-13T18:23:01Z,566,C1L9K35F,604,33,Female,Mixed,Colombia,United States,United States,Spanish,No,Part-Time
100,304s (~5.07 minutes),2023-04-13 11:23:03,1,63b777804c8a26a81128a248,Something that is created without interference of technology. Where the only influence it has is in the wild.,5,3,2,4,3,3,4,4,5,5,5,4,4,5,4,4,3,3,4,6,4,6,6,3,2,4,5,3,4,5,4,6,3,2,2,2,2,2,1,2,1,2,2,2,1,1,3,4,27,female,woman,NA,4,4,4,1,3,63b777804c8a26a81128a248,3,643847529fd2d4f76d12a416,APPROVED,2023-04-13T18:17:57Z,2023-04-13T18:23:04Z,2023-04-13T18:23:16Z,2023-04-13T18:23:05Z,308,C1L9K35F,187,27,Female,Asian,United States,United States,United States,English,No,Unemployed (and job seeking)
100,322s (~5.37 minutes),2023-04-13 11:23:03,1,59014a56baa70f0001ea4c3b,"Being outside in a forest or a lake, being in a natural place without a lot of human interferance.",5,4,3,5,3,6,5,5,3,6,4,5,5,5,5,5,6,3,5,4,6,5,5,3,5,5,4,5,6,5,3,6,4,6,4,4,4,5,6,4,4,4,5,3,5,1,3,3,39,male,man,NA,4,4,3,1,3,59014a56baa70f0001ea4c3b,3,6438473c1160249dc6e48ff3,APPROVED,2023-04-13T18:17:37Z,2023-04-13T18:23:08Z,2023-04-13T18:23:20Z,2023-04-13T18:23:08Z,331,C1L9K35F,5465,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,277s (~4.62 minutes),2023-04-13 11:23:05,1,59e7d3f97f3d71000171def0,Nature is that all exists,5,3,6,7,5,7,6,2,7,4,1,6,7,6,7,7,6,3,7,5,7,6,6,3,5,4,2,7,5,5,1,6,7,4,3,2,7,7,4,2,2,4,2,7,1,1,2,2,39,male,man,NA,4,4,4,1,3,59e7d3f97f3d71000171def0,3,6438476e06559d4b083aa3d9,APPROVED,2023-04-13T18:18:26Z,2023-04-13T18:23:08Z,2023-04-13T18:23:21Z,2023-04-13T18:23:10Z,283,C1L9K35F,3735,39,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,534s (~8.9 minutes),2023-04-13 11:23:09,1,63d3fe2443773f67ca10f9d6,I would define it as anything occurring without human intervention.,2,2,3,4,1,2,6,1,1,3,5,5,4,6,4,5,5,3,4,1,7,4,4,5,1,1,2,1,5,2,1,6,3,1,1,4,2,4,5,4,3,3,4,4,2,1,3,4,28,female,woman,NA,6,5,6,1,3,63d3fe2443773f67ca10f9d6,3,6438465a5d0330f39f994b6a,APPROVED,2023-04-13T18:14:11Z,2023-04-13T18:23:22Z,2023-04-13T18:23:34Z,2023-04-13T18:23:23Z,551,C1L9K35F,540,28,Female,Mixed,United States,United States,United States,English,No,Full-Time
100,449s (~7.48 minutes),2023-04-13 11:23:10,1,628f9ef985fa6d3dc816672c,"The natural environment of earth, unaffected by human interference.",3,3,3,3,2,3,3,4,2,3,3,3,7,6,4,4,5,3,4,3,3,4,3,3,4,4,3,2,5,3,4,6,3,4,2,2,3,3,2,4,3,2,3,5,4,1,3,2,31,male,man,NA,4,4,4,1,3,628f9ef985fa6d3dc816672c,3,643846c83ac3897af68f5da2,APPROVED,2023-04-13T18:15:39Z,2023-04-13T18:23:12Z,2023-04-13T18:23:24Z,2023-04-13T18:23:15Z,454,C1L9K35F,1309,31,Male,Other,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,449s (~7.48 minutes),2023-04-13 11:23:10,1,6434ca569e4ece2d6062bd6b,"The non-human constructed part of the world, I suppose.",2,3,2,2,4,4,4,4,1,2,1,2,1,3,4,1,2,3,5,6,6,5,6,2,6,5,3,2,5,2,1,6,5,4,2,1,2,5,2,3,2,2,3,2,2,1,3,3,59,male,man,NA,5,6,3,1,3,6434ca569e4ece2d6062bd6b,3,643846c15c2762496abc3233,APPROVED,2023-04-13T18:15:37Z,2023-04-13T18:23:14Z,2023-04-13T18:23:26Z,2023-04-13T18:23:14Z,457,C1L9K35F,4,58,Male,White,United States,United States,United States,English,No,DATA_EXPIRED
100,381s (~6.35 minutes),2023-04-13 11:23:17,1,5db06709e8d5b50019c3bd88,"Nature is world which has always existed and is alive and not made by man. It can be managed, corralled, planted and harvested etc by man but it is not a man made original creation in life.",5,3,4,4,2,5,6,1,7,1,1,4,7,7,5,7,7,3,2,2,5,4,4,5,3,1,3,1,7,7,5,6,4,4,4,1,4,4,5,5,6,7,5,7,6,1,2,2,31,female,woman,NA,4,5,3,1,3,5db06709e8d5b50019c3bd88,3,6438470a9f72684ee8d24ffb,APPROVED,2023-04-13T18:16:45Z,2023-04-13T18:23:20Z,2023-04-13T18:23:31Z,2023-04-13T18:23:21Z,396,C1L9K35F,3926,31,Female,DATA_EXPIRED,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
100,387s (~6.45 minutes),2023-04-13 11:23:20,1,610be593fe8e9a3a6388eddc,Our natural world all around us.,7,6,6,6,4,6,4,4,4,6,4,6,5,7,7,5,6,3,5,7,4,6,4,5,5,6,4,5,7,4,4,6,5,7,7,4,4,7,7,7,7,7,5,5,7,1,4,4,38,male,man,NA,7,7,7,1,3,610be593fe8e9a3a6388eddc,3,64384708b5477c42c9d902a4,APPROVED,2023-04-13T18:16:44Z,2023-04-13T18:23:22Z,2023-04-13T18:23:33Z,2023-04-13T18:23:23Z,398,C1L9K35F,893,38,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
100,791s (~13.18 minutes),2023-04-13 11:23:27,1,55beec67fdf99b6b670922f8,"Nature is anything related to the areas of the world that aren't destroyed or altered by man. Nature can include a park as it includes trees, animals, and other things found in areas that aren't altered by man. Nature also includes areas like beaches, forests, deserts, and mountains. These areas have wildlife.",5,4,4,4,3,5,4,4,3,2,4,5,6,4,4,3,5,3,6,6,4,5,5,4,4,4,4,3,5,5,3,6,4,4,4,4,3,6,4,4,4,5,4,5,4,1,2,2,37,no_answer,NA,NA,4,4,4,1,3,55beec67fdf99b6b670922f8,3,64384585b303c096db842b9a,APPROVED,2023-04-13T18:10:13Z,2023-04-13T18:23:29Z,2023-04-13T18:23:41Z,2023-04-13T18:23:29Z,797,C1L9K35F,1001,37,Male,White,United States,United States,United States,English,No,Part-Time
100,738s (~12.3 minutes),2023-04-13 11:23:30,1,5e8ccdf9b3423e07b04b4853,"Nature is anything outside of a built structure. It includes trees, grass, dirt, wild animals, creeks, etc.",4,4,5,4,3,7,4,7,4,3,4,4,6,7,7,6,7,3,7,3,6,7,3,2,6,7,4,1,7,3,1,6,3,5,4,4,4,1,2,5,5,3,4,2,5,1,1,1,45,female,woman,NA,2,3,2,1,3,5e8ccdf9b3423e07b04b4853,3,643845b2237e462ccf61dd9b,APPROVED,2023-04-13T18:11:09Z,2023-04-13T18:23:33Z,2023-04-13T18:23:44Z,2023-04-13T18:23:34Z,744,C1L9K35F,1982,45,Female,White,United States,United States,United States,English,No,Full-Time
100,520s (~8.67 minutes),2023-04-13 11:23:36,1,62c30176058c10bd7dc3bdfb,"Flora, fauna, weather more or less. I was going to say 'Naturally occurring"" or ""outdoors"" but I suppose a garden is still nature.",6,4,5,5,3,6,4,4,4,6,3,6,4,6,6,5,5,3,5,6,4,6,6,5,6,4,5,4,5,3,3,6,6,6,6,4,6,6,5,5,4,6,6,3,4,1,4,3,41,female,woman,NA,7,7,7,1,3,62c30176058c10bd7dc3bdfb,3,6438465bc0494650cd3978e6,APPROVED,2023-04-13T18:14:12Z,2023-04-13T18:23:38Z,2023-04-13T18:23:49Z,2023-04-13T18:23:38Z,566,C1L9K35F,921,41,Female,White,United States,United States,United States,English,No,Full-Time
100,504s (~8.4 minutes),2023-04-13 11:23:38,1,61282ca83be28773ac7c421f,"The outdoors, birds, trees, animals, lakes, rivers, oceans, mountains, sand, beaches and the air. Heavenly",7,6,6,4,1,4,4,3,6,4,6,7,7,7,5,6,7,3,7,4,7,7,7,7,7,7,7,1,7,6,7,6,4,6,6,1,1,4,4,6,6,6,6,7,6,1,2,2,43,female,woman,NA,4,4,4,1,3,61282ca83be28773ac7c421f,3,643846a63d3e4957a76a1c19,APPROVED,2023-04-13T18:15:09Z,2023-04-13T18:23:41Z,2023-04-13T18:23:53Z,2023-04-13T18:23:41Z,512,C1L9K35F,543,43,Female,White,United States,United States,United States,English,No,Part-Time
100,412s (~6.87 minutes),2023-04-13 11:23:43,1,582969ae97419700016bc974,"The result of biology; life on earth and its ecosystems, especially if those ecosystems involve plants.",7,5,4,4,4,6,5,1,4,7,1,6,7,4,4,4,3,3,4,1,4,4,7,4,4,1,1,1,7,4,1,6,6,5,3,7,5,7,4,4,1,6,1,4,3,1,4,4,29,no_answer,NA,NA,6,7,7,1,3,582969ae97419700016bc974,3,643846cc666473ec4d5710f7,APPROVED,2023-04-13T18:16:47Z,2023-04-13T18:23:47Z,2023-04-13T18:24:00Z,2023-04-13T18:23:48Z,420,C1L9K35F,1216,29,DATA_EXPIRED,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
